age,job,marital,education,default,housing,loan,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,pred_subs,euribor3m,nr.employed
39,housemaid,married,basic.9y,no,yes,no,Campaign-4,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.021,5195.8
23,admin.,single,high.school,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
32,admin.,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.968,5228.1
35,admin.,single,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-2.9,92.201,-31.4,no,0.883,5076.2
50,management,married,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
52,management,married,professional.course,no,unknown,unknown,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
58,retired,divorced,university.degree,no,yes,no,Campaign-4,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.858,5191
37,blue-collar,divorced,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
34,admin.,single,university.degree,no,no,no,Campaign-1,7-Days,2,success,-3.4,92.649,-30.1,yes,0.714,5017.5
54,technician,married,professional.course,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.858,5191
60,admin.,married,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,-2.9,92.201,-31.4,no,0.861,5076.2
30,blue-collar,married,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
34,blue-collar,married,basic.9y,no,no,no,Campaign-1,999-Days,1,failure,-1.8,93.075,-47.1,no,1.41,5099.1
30,blue-collar,married,high.school,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.96,5228.1
43,blue-collar,married,basic.9y,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.864,5191
37,blue-collar,married,basic.4y,no,yes,no,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.334,5099.1
34,technician,married,high.school,no,no,no,Campaign-1,999-Days,1,failure,-1.8,92.893,-46.2,no,1.299,5099.1
30,admin.,married,high.school,no,unknown,unknown,Campaign-1,999-Days,1,failure,-3.4,92.649,-30.1,no,0.714,5017.5
31,technician,married,basic.6y,no,yes,no,Campaign-8,999-Days,1,failure,-0.1,93.2,-42,no,4.076,5195.8
41,services,married,high.school,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,yes,1.281,5099.1
48,admin.,married,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
21,student,single,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,-3.4,92.431,-26.9,yes,0.739,5017.5
42,admin.,married,unknown,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
38,blue-collar,married,basic.6y,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
42,self-employed,married,university.degree,no,yes,no,Campaign-5,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
40,technician,married,professional.course,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.86,5191
33,admin.,married,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,-1.7,94.055,-39.8,no,0.761,4991.6
37,admin.,divorced,university.degree,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.244,5099.1
37,blue-collar,married,high.school,unknown,no,no,Campaign-14,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
38,blue-collar,single,high.school,no,no,no,Campaign-1,999-Days,1,failure,-1.8,93.369,-34.8,yes,0.655,5008.7
52,management,divorced,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.191,5195.8
44,technician,single,professional.course,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
38,technician,single,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
24,services,single,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.962,5228.1
32,technician,single,professional.course,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.968,5228.1
32,services,married,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
44,services,married,unknown,no,no,yes,Campaign-1,999-Days,0,nonexistent,-2.9,92.963,-40.8,yes,1.26,5076.2
39,services,single,university.degree,unknown,yes,no,Campaign-3,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
57,blue-collar,married,basic.4y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
50,admin.,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,yes,1.4,5099.1
50,services,married,basic.4y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,yes,4.857,5191
36,management,married,university.degree,unknown,yes,yes,Campaign-4,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
40,services,divorced,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
47,blue-collar,married,basic.6y,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
36,student,single,unknown,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.244,5099.1
33,admin.,single,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
27,admin.,single,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
60,retired,married,university.degree,unknown,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.97,5228.1
37,entrepreneur,married,university.degree,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.191,5195.8
35,management,married,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.153,5195.8
49,admin.,married,basic.4y,no,yes,no,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.281,5099.1
40,admin.,divorced,university.degree,no,no,no,Campaign-5,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
43,blue-collar,married,basic.9y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.344,5099.1
47,admin.,married,university.degree,no,no,no,Campaign-1,4-Days,2,success,-1.7,94.027,-38.3,yes,0.9,4991.6
33,management,married,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
40,admin.,single,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.967,5228.1
58,blue-collar,married,basic.4y,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
46,technician,divorced,professional.course,no,yes,no,Campaign-5,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
38,blue-collar,married,basic.6y,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.858,5191
47,services,divorced,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
59,admin.,married,professional.course,no,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
35,services,married,basic.9y,no,no,yes,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.958,5228.1
29,admin.,single,university.degree,no,yes,no,Campaign-5,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
50,management,married,professional.course,no,yes,no,Campaign-1,999-Days,1,failure,-0.1,93.2,-42,no,4.021,5195.8
39,management,divorced,university.degree,no,yes,no,Campaign-6,999-Days,1,failure,-0.1,93.2,-42,no,4.076,5195.8
32,admin.,single,professional.course,no,no,yes,Campaign-4,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.25,5099.1
31,technician,married,university.degree,no,no,yes,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
24,services,married,high.school,no,yes,no,Campaign-6,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.96,5228.1
41,services,married,high.school,unknown,yes,yes,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
22,services,single,high.school,no,yes,no,Campaign-2,999-Days,0,nonexistent,-2.9,92.963,-40.8,no,1.26,5076.2
28,self-employed,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,-2.9,92.963,-40.8,no,1.266,5076.2
41,admin.,married,basic.9y,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
36,blue-collar,married,basic.9y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
53,admin.,divorced,university.degree,no,yes,no,Campaign-1,999-Days,1,failure,-1.8,93.369,-34.8,no,0.65,5008.7
28,entrepreneur,married,basic.4y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.859,5191
62,management,divorced,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,-2.9,92.201,-31.4,yes,0.861,5076.2
52,admin.,divorced,university.degree,unknown,yes,yes,Campaign-9,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
28,admin.,divorced,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,yes,1.327,5099.1
29,blue-collar,single,basic.6y,no,no,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.021,5195.8
39,blue-collar,divorced,basic.9y,no,yes,no,Campaign-6,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
39,technician,single,university.degree,unknown,no,yes,Campaign-1,999-Days,0,nonexistent,-3.4,92.431,-26.9,yes,0.72,5017.5
60,admin.,married,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,yes,1.365,5099.1
33,technician,married,professional.course,no,yes,no,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.354,5099.1
32,blue-collar,married,basic.6y,no,no,yes,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
49,self-employed,married,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
31,admin.,married,high.school,no,no,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
27,housemaid,married,high.school,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
38,services,married,high.school,no,no,no,Campaign-2,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.384,5099.1
31,admin.,married,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.968,5228.1
40,management,single,high.school,no,no,no,Campaign-4,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
28,admin.,married,high.school,no,yes,no,Campaign-5,999-Days,0,nonexistent,-3.4,92.649,-30.1,yes,0.715,5017.5
56,admin.,married,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,-3.4,92.379,-29.8,no,0.778,5017.5
35,admin.,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
56,management,married,basic.9y,no,yes,yes,Campaign-2,999-Days,1,failure,-0.1,93.2,-42,no,4.021,5195.8
35,technician,divorced,professional.course,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
46,admin.,divorced,basic.9y,no,yes,no,Campaign-1,999-Days,1,failure,-1.8,92.893,-46.2,no,1.313,5099.1
32,blue-collar,married,basic.9y,no,yes,yes,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.334,5099.1
45,services,single,unknown,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,yes,1.405,5099.1
34,management,divorced,basic.6y,unknown,yes,no,Campaign-5,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
56,housemaid,divorced,basic.4y,no,yes,no,Campaign-1,999-Days,1,failure,-0.1,93.2,-42,no,4.076,5195.8
39,technician,single,professional.course,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,yes,4.96,5228.1
24,unknown,single,university.degree,no,yes,no,Campaign-1,3-Days,2,success,-2.9,92.963,-40.8,no,1.262,5076.2
50,management,single,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
43,unemployed,divorced,basic.9y,no,no,no,Campaign-7,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.962,5228.1
52,retired,married,high.school,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
59,technician,married,university.degree,no,no,no,Campaign-4,999-Days,0,nonexistent,-2.9,92.201,-31.4,no,0.879,5076.2
27,blue-collar,married,basic.4y,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.291,5099.1
33,unemployed,married,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
25,services,single,high.school,no,no,no,Campaign-1,999-Days,2,failure,-1.1,94.601,-49.5,no,0.977,4963.6
47,housemaid,married,professional.course,no,yes,yes,Campaign-5,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
31,blue-collar,single,high.school,unknown,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.864,5228.1
43,blue-collar,married,basic.9y,unknown,unknown,unknown,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.344,5099.1
34,blue-collar,single,basic.9y,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
50,services,married,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.153,5195.8
31,admin.,married,university.degree,no,yes,no,Campaign-6,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
45,services,divorced,basic.4y,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.41,5099.1
35,technician,married,professional.course,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.1,94.199,-37.5,no,0.878,4963.6
59,blue-collar,married,basic.4y,unknown,no,no,Campaign-1,999-Days,1,failure,-2.9,92.963,-40.8,yes,1.26,5076.2
29,technician,married,university.degree,no,no,yes,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
28,admin.,single,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.855,5191
45,admin.,married,high.school,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.191,5195.8
47,technician,single,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.405,5099.1
41,self-employed,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.966,5228.1
42,management,married,high.school,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.967,5228.1
32,technician,single,university.degree,no,yes,no,Campaign-4,999-Days,0,nonexistent,1.4,93.444,-36.1,yes,4.966,5228.1
32,blue-collar,married,basic.6y,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
33,blue-collar,married,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
43,management,married,unknown,unknown,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.41,5099.1
34,blue-collar,married,university.degree,no,no,yes,Campaign-4,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.313,5099.1
59,housemaid,married,basic.4y,unknown,no,no,Campaign-6,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
31,admin.,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
24,admin.,single,university.degree,no,yes,yes,Campaign-1,999-Days,0,nonexistent,-2.9,92.963,-40.8,no,1.26,5076.2
27,blue-collar,single,basic.9y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.958,5228.1
37,services,married,high.school,no,yes,no,Campaign-2,999-Days,1,failure,-1.8,92.893,-46.2,no,1.25,5099.1
53,self-employed,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.021,5195.8
31,blue-collar,married,basic.9y,no,yes,no,Campaign-4,999-Days,0,nonexistent,1.4,94.465,-41.8,yes,4.962,5228.1
56,technician,married,professional.course,no,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
35,technician,married,high.school,no,unknown,unknown,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
54,retired,married,professional.course,unknown,no,no,Campaign-2,999-Days,0,nonexistent,-2.9,92.201,-31.4,yes,0.838,5076.2
39,entrepreneur,married,basic.9y,unknown,yes,yes,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
44,management,married,basic.9y,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.965,5228.1
49,technician,married,professional.course,no,yes,yes,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
47,management,married,basic.4y,no,no,yes,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.961,5228.1
30,blue-collar,single,basic.6y,no,no,no,Campaign-4,999-Days,1,failure,-1.8,92.893,-46.2,no,1.25,5099.1
29,admin.,single,high.school,no,no,no,Campaign-4,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.281,5099.1
39,technician,single,professional.course,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.96,5228.1
33,entrepreneur,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
32,technician,married,university.degree,no,no,no,Campaign-1,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.958,5228.1
49,technician,married,unknown,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,yes,1.405,5099.1
32,admin.,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
52,admin.,divorced,high.school,no,yes,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.021,5195.8
28,services,divorced,high.school,unknown,no,yes,Campaign-2,999-Days,0,nonexistent,1.4,93.918,-42.7,yes,4.957,5228.1
29,admin.,single,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
47,management,married,high.school,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.27,5099.1
36,admin.,married,high.school,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.856,5191
23,blue-collar,single,basic.9y,no,no,no,Campaign-4,999-Days,1,failure,-1.7,94.215,-40.3,yes,0.846,4991.6
59,technician,divorced,basic.4y,no,yes,no,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.947,5228.1
45,unknown,single,high.school,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
29,blue-collar,married,basic.6y,no,no,no,Campaign-7,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.266,5099.1
74,retired,divorced,high.school,no,yes,yes,Campaign-6,999-Days,0,nonexistent,-3,92.713,-33,no,0.715,5023.5
66,retired,married,basic.4y,no,yes,yes,Campaign-1,999-Days,0,nonexistent,-3.4,92.649,-30.1,yes,0.714,5017.5
46,admin.,married,high.school,no,no,no,Campaign-1,999-Days,1,failure,-0.1,93.2,-42,no,4.191,5195.8
43,blue-collar,single,unknown,unknown,no,no,Campaign-3,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.857,5191
46,management,married,university.degree,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.327,5099.1
49,admin.,married,high.school,unknown,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.858,5191
28,management,single,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.957,5228.1
34,unemployed,single,university.degree,no,no,no,Campaign-4,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.865,5228.1
43,technician,married,basic.9y,unknown,yes,yes,Campaign-2,999-Days,0,nonexistent,1.4,94.465,-41.8,no,4.959,5228.1
45,blue-collar,married,basic.4y,no,no,no,Campaign-5,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.961,5228.1
46,technician,divorced,professional.course,no,no,no,Campaign-1,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.244,5099.1
36,management,married,university.degree,no,no,no,Campaign-2,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.12,5195.8
44,blue-collar,married,basic.4y,no,no,no,Campaign-1,999-Days,0,nonexistent,-0.1,93.2,-42,no,4.076,5195.8
30,technician,married,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-1.8,93.075,-47.1,no,1.479,5099.1
42,technician,married,professional.course,unknown,no,no,Campaign-2,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.964,5228.1
48,admin.,divorced,university.degree,no,no,no,Campaign-3,999-Days,0,nonexistent,-1.8,92.893,-46.2,yes,1.291,5099.1
34,blue-collar,single,basic.9y,unknown,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.918,-42.7,no,4.963,5228.1
33,services,married,basic.4y,no,no,no,Campaign-1,999-Days,0,nonexistent,1.1,93.994,-36.4,no,4.864,5191
40,technician,married,professional.course,no,yes,no,Campaign-3,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
37,services,married,high.school,no,no,no,Campaign-4,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.344,5099.1
30,technician,single,professional.course,no,yes,no,Campaign-1,999-Days,0,nonexistent,1.4,93.444,-36.1,no,4.963,5228.1
33,management,divorced,university.degree,no,yes,no,Campaign-1,999-Days,0,nonexistent,-2.9,92.963,-40.8,no,1.26,5076.2
32,technician,single,high.school,no,yes,no,Campaign-2,999-Days,0,nonexistent,-1.8,92.893,-46.2,no,1.291,5099.1
